,Id,lon,lat,X,Y,Type,ltype,Name,Source,x_pixel,y_pixel,elev
539,69,82.3220186045107,29.277989665822442,0.0,0.0,right-slip,1311,,,5117.284475260361,3666.7175233302883,3468
540,69,82.25066282383288,29.363907850720224,0.0,0.0,right-slip,1311,,,5100.159087894945,3687.337887709055,3224
541,69,82.18658824526506,29.441088593086025,0.0,0.0,right-slip,1311,,,5084.781189036206,3705.861265879811,2868
542,69,82.13853231133918,29.522638056717817,0.0,0.0,right-slip,1311,,,5073.2477648921495,3725.4331371545727,2929
543,70,83.1884816555985,28.29065865970895,0.0,0.0,,1311,,,5325.235607554704,3429.7580818251363,1492
544,70,83.0661574601508,28.383858046716714,0.0,0.0,,1311,,,5295.877800642561,3452.125934710579,2232
545,70,82.93655206259314,28.449388865706545,0.0,0.0,,1311,,,5264.772505223744,3467.8533312706545,2750
546,70,82.83752771389739,28.517832165540373,0.0,0.0,,1311,,,5241.0066615329615,3484.2797232334015,3293
547,70,82.72685344182567,28.578994263264217,0.0,0.0,,1311,,,5214.444836231499,3498.9586266894726,2945
548,70,82.65986638241384,28.62122523550211,0.0,0.0,,1311,,,5198.3679419700875,3509.0940600281883,2379
549,70,82.61909165059794,28.661999967318003,0.0,0.0,,1311,,,5188.5820063327055,3518.879995665569,2098
550,71,83.04988387630557,28.61922120796486,0.0,0.0,,1311,,,5291.97214051908,3508.6130934191715,3073
551,71,82.9626483743313,28.648881278636114,0.0,0.0,,1311,,,5271.035620041904,3515.7315103814117,2863
552,71,82.89576782281767,28.682612339399505,0.0,0.0,,1311,,,5254.984287676067,3523.8269649659205,2821
553,71,82.85447635188319,28.70645670993914,0.0,0.0,,1311,,,5245.074334650206,3529.5496138963485,2670
554,71,82.83063198134354,28.742514050755176,0.0,0.0,,1311,,,5239.351685719775,3538.203375693582,3306
555,71,82.80155348068546,28.772755691439595,0.0,0.0,,1311,,,5232.372845560717,3545.461369459004,3901
556,71,82.78468795030376,28.784968661715993,0.0,0.0,,1311,,,5228.325118268463,3548.3924823258085,4422
557,72,95.21124663340132,45.37626052940708,0.0,0.0,right slip,1311,,,8210.699202689055,7530.302531208774,1825
558,72,95.28567923269287,45.264611630469744,0.0,0.0,right slip,1311,,,8228.563026521886,7503.506795459527,1829
559,72,95.30597903249966,45.15634603150021,0.0,0.0,right slip,1311,,,8233.434978476296,7477.523051702682,1525
560,72,95.29582913259627,45.021014032788294,0.0,0.0,right slip,1311,,,8230.999002499091,7445.043372006625,1901
561,72,95.30936233246746,44.82816593462382,0.0,0.0,right slip,1311,,,8234.246970468697,7398.759828439745,2999
562,72,95.30936233246746,44.74358343542887,0.0,0.0,right slip,1311,,,8234.246970468697,7378.460028629709,3048
563,72,95.31612893240306,44.672534136105114,0.0,0.0,right slip,1311,,,8235.870954453501,7361.40819678928,2985
564,72,95.36011183198443,44.567651837103384,0.0,0.0,right slip,1311,,,8246.426850354717,7336.236445024837,1978
565,72,95.44469433117938,44.46276953810165,0.0,0.0,right slip,1311,,,8266.726650164754,7311.064693260392,1706
566,73,82.64098072018375,29.090307983378107,0.0,0.0,right-slip,1311,Tibrikot Fault,,5193.835383034141,3621.6739195364407,3717
567,73,82.69634507526874,29.07040169840373,0.0,0.0,right-slip,1311,Tibrikot Fault,,5207.122828256664,3616.8964111418263,3408
568,73,82.78965578608613,29.021258057373238,0.0,0.0,right-slip,1311,Tibrikot Fault,,5229.517398856421,3605.1019372926207,2148
569,73,82.84813049819836,28.987044130073528,0.0,0.0,right-slip,1311,Tibrikot Fault,,5243.551329765602,3596.8905947393764,2842
570,73,82.89105342517436,28.957184702611965,0.0,0.0,right-slip,1311,Tibrikot Fault,,5253.852832241491,3589.724332147455,2288
571,73,82.92588942387952,28.940388774664832,0.0,0.0,right-slip,1311,Tibrikot Fault,,5262.2134719320675,3585.6933094394976,3009
572,73,82.96445785101737,28.929813560772196,0.0,0.0,right-slip,1311,Tibrikot Fault,,5271.469894446632,3583.155258104859,2494
573,73,83.01422356345331,28.913639704230516,0.0,0.0,right-slip,1311,Tibrikot Fault,,5283.413665433169,3579.2735325342346,3902
574,73,83.05465820480752,28.906796918770574,0.0,0.0,right-slip,1311,Tibrikot Fault,,5293.117979359732,3577.631264023586,4049
575,73,83.09820320318897,28.889378919417993,0.0,0.0,right-slip,1311,Tibrikot Fault,,5303.568778972952,3573.4509441782975,3256
576,73,83.13428334470503,28.87382713428176,0.0,0.0,right-slip,1311,Tibrikot Fault,,5312.22801293819,3569.718515745005,3028
577,74,81.86128739273684,29.93735853133126,81.3781093212,30.1475811859,normal,1311,Humla fault,"Murphy and Copeland, 2005",5006.708984416943,3824.966051077724,2390
578,74,81.83703249061033,29.97374088452102,81.3781093212,30.1475811859,normal,1311,Humla fault,"Murphy and Copeland, 2005",5000.887807905648,3833.697815844664,2828
579,74,81.78043771898182,30.03033565614954,81.3781093212,30.1475811859,normal,1311,Humla fault,"Murphy and Copeland, 2005",4987.305062712632,3847.2805610376813,3402
580,74,81.72788543104105,30.066718009339304,81.3781093212,30.1475811859,normal,1311,Humla fault,"Murphy and Copeland, 2005",4974.692513604829,3856.012325804622,4705
581,74,81.59852595303299,30.107142846216817,81.3781093212,30.1475811859,normal,1311,Humla fault,"Murphy and Copeland, 2005",4943.646238877928,3865.7142866567774,4388
582,74,81.46916647502495,30.135440232031076,81.3781093212,30.1475811859,normal,1311,Humla fault,"Murphy and Copeland, 2005",4912.599964151032,3872.5056592532865,4799
583,74,81.4187876591056,30.142157407486987,81.3781093212,30.1475811859,normal,1311,Humla fault,"Murphy and Copeland, 2005",4900.509048328454,3874.117781362963,5140
584,75,79.11058230500839,33.07151125675482,0.0,0.0,,1311,,,4346.539763256488,4577.162705299729,4155
585,75,79.10976309469858,33.03847031116408,0.0,0.0,,1311,,,4346.343152782101,4569.2328783566845,4216
586,75,79.10976309469858,32.998495366266134,0.0,0.0,,1311,,,4346.343152782101,4559.6388915796415,4578
587,75,79.11166666350324,32.96613469658684,0.0,0.0,,1311,,,4346.800009295294,4551.872330855369,4720
588,75,79.1192809387219,32.9204490452749,0.0,0.0,,1311,,,4348.627435348064,4540.9077745387485,4838
589,75,79.1192809387219,32.87666696276762,0.0,0.0,,1311,,,4348.627435348064,4530.40007473532,5001
590,75,79.12879878274522,32.83669201786967,0.0,0.0,,1311,,,4350.911717914027,4520.806087958277,4794
591,75,79.13260592035455,32.7871992289484,0.0,0.0,,1311,,,4351.825430940412,4508.927818615272,4958
592,75,79.13641305796388,32.75483855926911,0.0,0.0,,1311,,,4352.739143966796,4501.161257891,4792
593,75,79.14851798014045,32.69476010918496,0.0,0.0,,1311,,,4355.64432528964,4486.742429868496,4876
594,75,79.17638800286183,32.634913724575256,0.0,0.0,,1311,,,4362.333130743839,4472.379297559869,4766
595,75,79.20851072644054,32.53116922472105,0.0,0.0,,1311,,,4370.042584403964,4447.480617590875,5565
